gene,GABAergic.LGN_Inh_CTXN3,GABAergic.LGN_Inh_LAMP5,GABAergic.LGN_Inh_NTRK1,GABAergic.LGN_Inh_TRPC4,Glutamatergic.LGN_Exc_BTNL9,Glutamatergic.LGN_Exc_PRKCG_BCHE,Glutamatergic.LGN_Exc_PRKCG_GRB14,Non-Neuronal.Astro_CPAMD8,Non-Neuronal.Astro_LGR6,Non-Neuronal.Micro_C1QB,Non-Neuronal.OPC_PDGFRA,Non-Neuronal.Oligo_MAG
ENSG00000107882,0.14585481124308575,0.0,0.022565512779035908,0.0,0.0,0.0,0.0,0.1147030717287886,0.030223390275952694,0.0,0.0,0.0
ENSG00000175600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195936139332366,0.0018068331143232586,0.0,0.16263307234279098,0.0
ENSG00000105705,0.17766713900677106,0.0,0.029035910708508576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064607,0.12875072129255627,0.0,0.05289550307343902,0.01999298491757278,0.1129175946547884,0.0,0.06479983825313385,0.0,0.05584756898817345,0.0,0.0,0.0
ENSG00000137573,0.0,0.07308766884719389,0.0,0.470997746977764,0.0,0.043635170603674535,0.0,0.5451356012826661,0.0,0.0,0.0,0.0
ENSG00000196562,0.0,0.0,0.009079903147699755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934666420297872,0.0
ENSG00000196502,0.0,0.0,0.11250404399870592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5888965038008368,0.17618190690564065,0.02420168067226891,0.0,0.0
ENSG00000130540,0.02935660703981535,0.374078161964886,0.10182788741507602,0.0,0.040868596881959915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000144455,0.0,0.0,0.0,0.0,0.0,0.0,0.008896077638495753,0.0,0.0,0.0,0.0,0.0
ENSG00000116030,0.0191863819965378,0.4822508124148439,0.060417340666450985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188612,0.12160992498557414,0.5635431872261534,0.05022646392753154,0.037706068046299536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235238,0.04249547920433997,0.1750387897595035,0.057869249394673125,0.0,0.0,0.0,0.0,0.0,0.0,0.4309224086708873,0.0,0.0
ENSG00000248278,0.0,0.15438324282389448,0.0,0.0,0.0,0.0,0.0,0.0,0.41322060393745697,0.0,0.7780827996998847,0.0
ENSG00000224971,0.0077983725135623875,0.41538341611766016,0.24638652559214716,0.2820832291090197,0.0,0.0,0.0,0.0,0.049556523765787515,0.02403361344537815,0.0,0.0
ENSG00000249031,0.0,0.6811620688790956,0.0,0.1668731593378694,0.0,0.0,0.0,0.28803916781973915,0.0,0.0,0.0,0.06824512534818941
ENSG00000184900,0.06570975187536064,0.1116255144032922,0.08977677127143319,0.0,0.0,0.0,0.049939344925192065,0.0,0.0,0.0,0.0,0.0
ENSG00000164828,0.007717830351990766,0.0,0.0,0.0,0.05478841870824053,0.0,0.0,0.06589259796806966,0.0,0.0,0.0,0.0
ENSG00000100242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7548841755967574
ENSG00000167098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519452812754583,0.0,0.0,0.0
ENSG00000092201,0.0,0.08333333333333333,0.0,0.0,0.0,0.042219120725750174,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102710,0.1445470282746682,0.0,0.0,0.015170115748860047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196284,0.0,0.0,0.0,0.0,0.19365256124721605,0.058443824145150036,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213246,0.0,0.4501628227600356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196235,0.0,0.03298611111111111,0.0,0.0,0.0,0.0,0.0364941366761019,0.09542815674891146,0.056340341655716164,0.0,0.015977844056242013,0.0
ENSG00000119760,0.08835833814195038,0.022376543209876545,0.0,0.0,0.0,0.10938590369853454,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148291,0.0,0.0,0.0,0.0,0.1216012084592145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106868,0.0,0.3626920750069241,0.0,0.0,0.012694877505567928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099994,0.0,0.0,0.0,0.0,0.14771255934397928,0.3279967745614349,0.7286420821505376,0.0,0.0,0.0,0.0,0.0
ENSG00000157303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8211796273247901,0.0,0.0
ENSG00000143502,0.13408828620888633,0.0,0.04286638628275639,0.0,0.1443207126948775,0.2965108688776625,0.17722627361754492,0.0,0.0,0.0,0.0,0.0
ENSG00000173705,0.0,0.0,0.0,0.2965356912711166,0.0,0.0,0.6130819423410024,0.0,0.0,0.0,0.6969716181450512,0.0
ENSG00000100647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3957967779164534,0.0,0.0
ENSG00000264538,0.16041546451240624,0.0,0.0,0.0,0.0,0.1348569434752268,0.09856449656287908,0.0,0.0,0.0,0.0,0.0
ENSG00000159164,0.2883807230417064,0.14416152263374485,0.36695261319831457,0.18265520869870225,0.01848552338530067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185518,0.0,0.0,0.0,0.0,0.4386655782356073,0.3890407942329805,0.1019155206286837,0.0,0.0,0.0,0.0,0.0
ENSG00000122012,0.17165413754781902,0.4430725455015109,0.3796846122908433,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165124,0.0,0.0,0.0,0.18921984360639846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289316432200711
ENSG00000197321,0.289876124682097,0.0,0.0,0.0,0.0465478841870824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224597,0.0,0.0,0.0,0.0,0.008351893095768375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836729739298932
ENSG00000166111,0.0826601269474899,0.481121445940411,0.12948883856357166,0.2569977298483074,0.0,0.0130844382414515,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02775952693823916,0.025378151260504203,0.0,0.0
ENSG00000116668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03236574746008708,0.0,0.0,0.0,0.008101045296167248
ENSG00000147642,0.0,0.0,0.0,0.0,0.19320712694877507,0.07684926727145848,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171772,0.0,0.0,0.0,0.0,0.0,0.2835454955357192,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205078,0.0,0.2673122125339592,0.0331607893885474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06703364166563584,0.0
ENSG00000198765,0.0,0.0,0.0,0.0,0.23995822362294644,0.6329914126522622,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196074,0.0,0.0,0.0,0.0,0.13374164810690425,0.036374738311235166,0.0,0.0,0.0,0.0,0.013552867383512544,0.0
ENSG00000153157,0.01947489901904212,0.0,0.2799152830677991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000139351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014005805515239476,0.08253942181340343,0.008487394957983193,0.0,0.0
ENSG00000105137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7850205048367558,0.0,0.0,0.0,0.0
ENSG00000097096,0.0,0.0,0.0,0.0,0.0,0.6037917099705893,0.5920109731713598,0.0,0.0,0.0,0.19962608918996316,0.0
ENSG00000117614,0.0,0.3598787646058975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809902218950195,0.0,0.0
ENSG00000008056,0.20570174591928408,0.40040094117116426,0.17793594306049826,0.164766748509295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157152,0.2602957833771452,0.22781635802469136,0.2934593090018322,0.13083128726762538,0.2252783964365256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185666,0.3486176561731957,0.0,0.06615981882885798,0.09636969484391443,0.21648106904231626,0.15465806001395674,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330997456453846,0.0,0.06794425087108014
ENSG00000183379,0.6999974335153684,0.0,0.7003560165649186,0.0,0.0,0.3764016260877371,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131018,0.0,0.08487654320987655,0.0,0.20694493160294636,0.1759465478841871,0.21423586880669926,0.2149211484027497,0.0,0.2283180026281209,0.0,0.0,0.0
ENSG00000234577,0.10827137546468403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9180613657066404,0.0
ENSG00000054654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06015965166908562,0.0,0.0,0.5205412600156374,0.0
ENSG00000176438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040407358738501965,0.0,0.306470950111464,0.0
ENSG00000181392,0.0,0.0,0.0,0.0,0.15602071644367718,0.0,0.035731827111984284,0.0,0.0,0.0,0.0,0.0
ENSG00000197283,0.08763704558568955,0.0,0.0,0.017713083128726763,0.0,0.0,0.0,0.10373643804670812,0.0,0.0,0.0,0.0
ENSG00000100321,0.1777264858626659,0.03504372427983539,0.1926560983500485,0.07620133286566118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4414093982609725,0.0,0.820531955096981
ENSG00000127561,0.0,0.13870023658019254,0.0,0.011574886004910558,0.07168440297481672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105467,0.0,0.0,0.08087167070217917,0.0,0.0,0.0,0.0,0.0,0.0,0.4690022961285859,0.0,0.06557567316620241
ENSG00000159082,0.032313906520484714,0.08108281893004116,0.06656421869945002,0.0,0.11403118040089087,0.05861828332170273,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078269,0.0,0.0,0.0,0.0,0.0,0.1058967201674808,0.0,0.0,0.0,0.0,0.0,0.8152185762463622
ENSG00000213463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10832860801340137,0.085397876912279,0.0,0.0,0.0
ENSG00000171992,0.0,0.0,0.0,0.0,0.0,0.1678911881855033,0.039661100196463656,0.0,0.0,0.0,0.0,0.0
ENSG00000172403,0.0,0.0,0.0,0.0,0.31895912174274965,0.0,0.04555500982318271,0.2695204320553161,0.0,0.0,0.0,0.0
ENSG00000166317,0.0,0.16334654060792972,0.0,0.0,0.0,0.0,0.0,0.3852662144511073,0.2976134928551528,0.0,0.0028173190984578885,0.0
ENSG00000163630,0.7120987751770441,0.2849003578075964,0.6209459649903049,0.2911107848282075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241359,0.9200091242924088,0.0,0.8968372036458457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102003,0.19532602423542988,0.1930298353909465,0.21987172728629545,0.06839705366538057,0.10367483296213807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000237341,0.04883150605885747,0.0,0.07311549660304109,0.0,0.0,0.0,0.20299599128346454,0.0,0.0,0.0,0.0,0.0
ENSG00000008282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19431758910460734,0.0,0.7448074420981553
ENSG00000067715,0.2413444893248701,0.2375900205761317,0.2428016823034617,0.0,0.24665924276169265,0.2067341242149337,0.020319450060655074,0.0,0.0,0.0,0.0,0.0
ENSG00000110975,0.0,0.5552545031666115,0.0,0.7295650266352486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132718,0.0,0.1827417695473251,0.0,0.013942476324096807,0.0,0.06315422191207258,0.0,0.0,0.0015604467805519053,0.0,0.0,0.1887830017677803
ENSG00000173227,0.0,0.0,0.17579323057956367,0.0,0.02006905481225723,0.0,0.0,0.0,0.14831248770720626,0.0,0.0,0.0
ENSG00000019505,0.17618305336496334,0.10695112942114901,0.15334815085163905,0.0,0.024387527839643645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143469,0.1956145412579342,0.0,0.12245228081527015,0.09645738337425463,0.127728285077951,0.1286636427076064,0.13809138697937728,0.0,0.0,0.0,0.0,0.0
ENSG00000204176,0.07795596375371333,0.0,0.0,0.0,0.07563659905049633,0.0,0.11468565815324165,0.0,0.0,0.0,0.0,0.0
ENSG00000139973,0.198932487016734,0.2446882572383607,0.0,0.19010873377762189,0.0,0.30725306013301024,0.3453558459438358,0.0,0.0,0.0,0.03930549637835535,0.0
ENSG00000103528,0.0,0.0,0.0,0.27061188014178805,0.0,0.0,0.0,0.3146477729662852,0.5660925531230216,0.273098713686949,0.533240272379684,0.0
ENSG00000143858,0.337805621332258,0.0,0.5495888083144567,0.022974394949140654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213023,0.0,0.05555555555555555,0.13422216866875986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132872,0.041834968263127534,0.07156635802469136,0.06599805888062116,0.0,0.0,0.40649260814010185,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129990,0.0,0.14180535160711372,0.0,0.4585376566229673,0.0,0.0,0.3978305972986509,0.0,0.0,0.0,0.0,0.0
ENSG00000134207,0.8609121143050122,0.0,0.6474072121831815,0.0,0.0,0.0,0.0,0.0,0.0,0.1849344562022047,0.0,0.0
ENSG00000011347,0.4634009451748866,0.0,0.4653198970551562,0.0,0.0,0.29380150208893113,0.508455218583744,0.0,0.0,0.0,0.0,0.0
ENSG00000170743,0.2606367826334665,0.0,0.14194435457780655,0.0,0.0,0.39277537805174,0.44512353788908815,0.0,0.0,0.0,0.0,0.11054006968641117
ENSG00000137501,0.1828069028088932,0.0,0.00800711743772242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07958021030431589,0.5548987199580169
ENSG00000164674,0.0,0.0,0.0,0.0,0.1074665515753129,0.0,0.20264450366512365,0.0,0.0,0.0,0.0,0.0
ENSG00000102362,0.0,0.0,0.0,0.06162790697674419,0.0,0.0,0.0,0.5565744980923364,0.253012137360541,0.0,0.34913464458677623,0.06070102135561745
ENSG00000147041,0.0,0.9097412899384472,0.0,0.5023909496856129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8970911928945806,0.0,0.0,0.0,0.0
ENSG00000135569,0.0,0.06662141194724593,0.0,0.0,0.0,0.0,0.0,0.14279307145066503,0.3822913448595336,0.2703212835870037,0.27132348729475897,0.3278921963513308
ENSG00000055208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302612481857765,0.11834756898817345,0.14621848739495802,0.0,0.0
ENSG00000157625,0.0,0.0,0.0,0.0,0.07952093223996548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006128,0.09346745027124774,0.06720325833979829,0.6672473153453491,0.8921905249700757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166863,0.0,0.0,0.0,0.9500624800512651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16160220994475138
ENSG00000147526,0.0,0.0,0.0,0.0,0.1479955456570156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138162,0.19041262629793526,0.20440916252430347,0.16871562601099968,0.1383725008768853,0.0,0.0,0.0509502628386575,0.0,0.0,0.0,0.40113563628687066,0.0
ENSG00000013810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32050852683836284,0.0,0.0,0.0
ENSG00000115353,0.0,0.7738067253835479,0.0,0.3723742270535523,0.0,0.1303845382463968,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04252602632095855,0.0,0.0,0.0,0.5881953670065383
ENSG00000276234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047168428238291,0.0
ENSG00000173011,0.0,0.0,0.0,0.060407569141193586,0.12440656020716445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166337,0.0,0.0688014403292181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064995,0.03216964800923255,0.03800154320987655,0.0,0.0,0.0,0.014043963712491277,0.09080658616296867,0.0,0.0,0.0,0.0,0.0
ENSG00000270647,0.0,0.0,0.0,0.0,0.032516703786191536,0.0,0.0,0.0,0.0,0.0,0.0,0.0049651567944250866
ENSG00000103168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05656586307846667,0.0
ENSG00000166012,0.1269474899019042,0.0,0.1026366871562601,0.0,0.0,0.04719120725750175,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064313,0.02531736872475476,0.0,0.0,0.0,0.0,0.02904745289602233,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141384,0.0,0.0,0.0,0.0,0.08101362736739101,0.0,0.14529377989556366,0.0,0.0,0.0,0.0,0.0
ENSG00000162227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11913994045669254,0.10824572930354796,0.015126050420168069,0.0,0.0
ENSG00000178913,0.0,0.2291254495585523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273841,0.0,0.1352169671507043,0.0,0.0,0.0,0.1722584038038511,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213871,0.0,0.0,0.0,0.0,0.16066033664220974,0.09537914691943128,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6160135472460192,0.0,0.0
ENSG00000149591,0.02336987882285055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366061157400013
ENSG00000144834,0.0467397576457011,0.2992852687419881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162367,0.5284995493682849,0.0,0.5274493230959102,0.0,0.0,0.0,0.0,0.0,0.0,0.7423172648598171,0.0,0.0
ENSG00000177156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318957202229183
ENSG00000115183,0.0,0.0,0.0,0.0,0.19844097995545654,0.2147592463363573,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170921,0.13841604154645126,0.0,0.0,0.0,0.17605790645879732,0.21632937892533147,0.17761827739587546,0.0,0.0,0.0,0.0,0.0
ENSG00000183597,0.0,0.0,0.0,0.0,0.04743178386151357,0.0,0.0,0.0,0.0,0.0,0.0,0.060891544117647065
ENSG00000160551,0.0,0.0,0.0,0.0,0.13162583518930954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135090,0.030582804385458743,0.0,0.19475897767712716,0.08260259558049808,0.17828507795100226,0.0,0.0,0.0,0.0683311432325887,0.0,0.2812570153616376,0.0
ENSG00000204267,0.17392463497118482,0.0,0.28255693514216484,0.0,0.0,0.0,0.0,0.0,0.0,0.0021848739495798322,0.0,0.0
ENSG00000231925,0.0,0.0,0.1387091556130702,0.0,0.0,0.0,0.0,0.0,0.0,0.04184873949579832,0.0,0.0
ENSG00000139192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015529753265602322,0.32664273656632536,0.0,0.0,0.08895370091782892
ENSG00000263327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1395435594938184,0.0,0.32111014608321553,0.1711680561891174
ENSG00000059588,0.0,0.04989711934156379,0.0,0.10548930199929847,0.07394209354120268,0.21161898115840894,0.12029923170238575,0.0,0.0,0.0,0.0,0.0
ENSG00000120948,0.01341604154645124,0.045910493827160496,0.0,0.0,0.0,0.015875785066294487,0.0,0.06313497822931785,0.0,0.02016806722689076,0.0,0.14303135888501742
ENSG00000227954,0.0,0.17498481532562646,0.0,0.0,0.0,0.8196335814103773,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185418,0.0,0.0,0.0,0.0,0.10133630289532294,0.0,0.0,0.0,0.0,0.0,0.0,0.2708064056415249
ENSG00000173662,0.0,0.0,0.21231611745699608,0.0,0.0,0.0,0.0,0.0,0.4497584466305753,0.0,0.0,0.0
ENSG00000089123,0.02928447778418927,0.0,0.1699288256227758,0.0,0.0,0.18527564549895328,0.11575010109179135,0.0,0.0,0.0,0.0,0.0
ENSG00000203705,0.06744085401038663,0.0,0.029602070527337432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644237420577987
ENSG00000106052,0.0,0.10661008230452676,0.15019411193788418,0.0,0.1514476614699332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09108081471747698,0.10956727518593644,0.01246271836386877,0.0
ENSG00000099992,0.04848553345388788,0.0,0.2424117350771552,0.0,0.0,0.0,0.0,0.0,0.38907437916967397,0.0,0.0,0.0
ENSG00000175463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163241670446891,0.0,0.1439917127071823
ENSG00000108239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12599842235744876,0.0,0.5449825451053323
ENSG00000132405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002545992115637319,0.09893670111722848,0.10246727882616867,0.0
ENSG00000121749,0.0,0.02353395061728395,0.0,0.0,0.0,0.16303210048848568,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167291,0.0,0.0,0.0,0.0,0.0,0.0,0.12142410131582188,0.0,0.0,0.0,0.0,0.0
ENSG00000104946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07706821480406388,0.05765440210249671,0.0,0.0573705775542025,0.049825783972125434
ENSG00000109680,0.0,0.0,0.0,0.07637670992634163,0.15256124721603564,0.03358339148639219,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000095383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593796591123728
ENSG00000054611,0.0,0.0,0.0,0.0,0.014253897550111359,0.0,0.0,0.0,0.028252299605781867,0.2363113751247625,0.0,0.0
ENSG00000036054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162065,0.0,0.030028292181069963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2431120602370448,0.0
ENSG00000167202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21055548095774468,0.0,0.0307563025210084,0.0,0.0
ENSG00000111490,0.0,0.0,0.0,0.0,0.26913084560424405,0.20032006230921112,0.08116404715127701,0.0,0.0,0.0,0.0,0.0
ENSG00000156787,0.21670403755331846,0.0,0.07271109673244905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146350,0.0,0.0,0.0,0.0,0.08151447661469934,0.046580600139567344,0.040436716538617065,0.0,0.0,0.0,0.0,0.0
ENSG00000275954,0.0,0.0,0.0,0.0,0.0,0.17683110770550664,0.0067534381139489185,0.0,0.0,0.0,0.0,0.0
ENSG00000274658,0.0,0.0,0.0,0.0,0.0,0.2914442377812149,0.013629666011787821,0.0,0.0,0.0,0.0,0.0
ENSG00000274512,0.0,0.0,0.0,0.0,0.011760897712559344,0.2693404119128055,0.254427647758496,0.0,0.0,0.0,0.0,0.0
ENSG00000136111,0.06354587420657819,0.0,0.2906219125415805,0.0,0.2028953229398664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131374,0.0,0.0,0.0,0.0,0.16503340757238308,0.0,0.0,0.0,0.0,0.0,0.0,0.171602787456446
ENSG00000204634,0.2364055918042383,0.0,0.1717081850533808,0.0,0.0,0.05155268667131891,0.0966437525272948,0.0,0.0,0.0,0.0,0.0
ENSG00000109436,0.022432198499711484,0.0,0.0,0.0,0.08797327394209355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171530,0.0,0.0,0.0,0.0,0.057461024498886425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235829,0.0,0.0,0.0,0.023772609819121448,0.0,0.14730971128608925,0.5292693692390343,0.029100145137880982,0.0,0.0,0.5548312684754564,0.0
ENSG00000105254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714514693072351
ENSG00000116957,0.0,0.0,0.0,0.040249035426166264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145348,0.0,0.0,0.0,0.12215012276394248,0.10935412026726056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183735,0.0,0.0,0.0,0.0,0.05723830734966592,0.20821702721563154,0.10038414880711688,0.0,0.0,0.0,0.0,0.0
ENSG00000198933,0.3078098462390354,0.0,0.0,0.20073659750723735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101849,0.0,0.0,0.016823034616628922,0.0,0.0,0.0,0.0,0.24795975300729464,0.20669181832539324,0.0,0.09558149749231876,0.4881380843258052
ENSG00000177565,0.17000865551067512,0.014660493827160491,0.09301197023616953,0.0,0.0,0.2272330774598744,0.2142135058633239,0.0,0.0,0.11890756302521008,0.0,0.0
ENSG00000092377,0.0,0.8633446527573083,0.0,0.0,0.0,0.0,0.0,0.156400356203106,0.0,0.0,0.0,0.0
ENSG00000028839,0.0,0.035751028806584366,0.0,0.0,0.0,0.35844719902776645,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154144,0.051139642238892086,0.0,0.0,0.0,0.015924276169265034,0.13189113747383113,0.0,0.0,0.0,0.0373109243697479,0.0,0.0
ENSG00000143178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01264367816091954,0.10136648745519714,0.5608884343948084
ENSG00000121068,0.0,0.0,0.0,0.0,0.0,0.0,0.25103319637409405,0.0,0.8228343772478575,0.0,0.4920902087633461,0.0
ENSG00000267280,0.0,0.0,0.16368038740920096,0.0,0.0,0.0,0.0,0.6548631851269135,0.6428412436620297,0.0,0.0,0.0
ENSG00000059377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799069066592659,0.0,0.0
ENSG00000198420,0.0,0.0,0.0,0.2665517525707929,0.0002157962883038412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170379,0.0,0.0,0.0,0.0,0.3028051287026907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179152,0.12276399307559148,0.0,0.16604658686509222,0.0,0.12149220489977727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
